Nama Pantai,Provinsi,Rating Angka,Predikat,Link Google Maps,Latitude,Longitude
Romance Bay Island,Sumatera Utara,3.3,bagus,https://www.google.com/maps/place/Romance+Bay+Island/data=!4m7!3m6!1s0x30314c945462ab35:0x2f887096d70644a!8m2!3d3.585653!4d99.0995017!16s%2Fg%2F11c1n81r_z!19sChIJNatiVJRMMTARSmRwbQmH-AI?authuser=0&hl=en&rclk=1,3.585653,99.0995017
Pantai Sentang,Sumatera Utara,4.0,bagus,https://www.google.com/maps/place/Pantai+Sentang/data=!4m7!3m6!1s0x30315711af25e3e7:0xd0816ae84985666!8m2!3d3.5630002!4d99.1321727!16s%2Fg%2F11dyl_4tkb!19sChIJ5-MlrxFXMTARZlaYhK4WCA0?authuser=0&hl=en&rclk=1,3.5630002,99.1321727
Tureloto Beach Lahewa,Sumatera Utara,4.5,sangat bagus,https://www.google.com/maps/place/Tureloto+Beach+Lahewa/data=!4m7!3m6!1s0x3025cdd5b366659b:0x5633ab195309e997!8m2!3d1.4296774!4d97.1427202!16s%2Fg%2F11b6tj50jc!19sChIJm2Vms9XNJTARl-kJUxmrM1Y?authuser=0&hl=en&rclk=1,1.4296774,97.1427202
pantai pasir putih,Sumatera Utara,4.2,sangat bagus,https://www.google.com/maps/place/pantai+pasir+putih/data=!4m7!3m6!1s0x3031c5bd2ab25691:0xb4222cec89d65ac2!8m2!3d2.6955706!4d98.6898657!16s%2Fg%2F11b6v7c3jj!19sChIJkVayKr3FMTARwlrWiewsIrQ?authuser=0&hl=en&rclk=1,2.6955706,98.6898657
Wisata Pantai Monyet Mangrove Putera Denai Pantai Muara Puntung,Sumatera Utara,3.8,bagus,https://www.google.com/maps/place/Wisata+Pantai+Monyet+Mangrove+Putera+Denai+Pantai+Muara+Puntung/data=!4m7!3m6!1s0x30314da59455fe41:0x23667183b5de806a!8m2!3d3.677931!4d98.9288364!16s%2Fg%2F11gj67h1kr!19sChIJQf5VlKVNMTARaoDetYNxZiM?authuser=0&hl=en&rclk=1,3.677931,98.9288364
Pantai Teluk Bengkuang,Sumatera Utara,4.2,sangat bagus,https://www.google.com/maps/place/Pantai+Teluk+Bengkuang/data=!4m7!3m6!1s0x3025bff7aa7047a1:0xf8d8c236fbb6a24c!8m2!3d1.5104843!4d97.4248343!16s%2Fg%2F11cn68j7z7!19sChIJoUdwqve_JTARTKK2-zbC2Pg?authuser=0&hl=en&rclk=1,1.5104843,97.4248343
Pantai Jono/Perjuangan,Sumatera Utara,3.5,bagus,https://www.google.com/maps/place/Pantai+Jono%2FPerjuangan/data=!4m7!3m6!1s0x3033e8331a3c2baf:0x7d57d21087b2c2a9!8m2!3d3.3853568!4d99.4097536!16s%2Fg%2F11bw65vps4!19sChIJrys8GjPoMzARqcKyhxDSV30?authuser=0&hl=en&rclk=1,3.3853568,99.4097536
Pantai Indah Tureloto,Sumatera Utara,4.6,sangat bagus,https://www.google.com/maps/place/Pantai+Indah+Tureloto/data=!4m7!3m6!1s0x3025cc7918f927ad:0x27a99002904068b5!8m2!3d1.4294342!4d97.1428125!16s%2Fg%2F11bvqgtrmv!19sChIJrSf5GHnMJTARtWhAkAKQqSc?authuser=0&hl=en&rclk=1,1.4294342,97.1428125
Pantai Kenangan,Sumatera Utara,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Kenangan/data=!4m7!3m6!1s0x3031bfb2b0f312ed:0xdb7db92344469a08!8m2!3d2.7841487!4d98.8040926!16s%2Fg%2F11d_1ssn7l!19sChIJ7RLzsLK_MTARCJpGRCO5fds?authuser=0&hl=en&rclk=1,2.7841487,98.8040926
PANTAI BAGAN KUALA,Sumatera Utara,3.9,bagus,https://www.google.com/maps/place/PANTAI+BAGAN+KUALA/data=!4m7!3m6!1s0x3033e31df2431dcd:0x551c436435d01c65!8m2!3d3.5091824!4d99.23543!16s%2Fg%2F11c4p952rj!19sChIJzR1D8h3jMzARZRzQNWRDHFU?authuser=0&hl=en&rclk=1,3.5091824,99.23543
Pantai Cermin Theme Park & ​​Resort Hotel,Sumatera Utara,4.1,sangat bagus,https://www.google.com/maps/place/Pantai+Cermin+Theme+Park+%26+%E2%80%8B%E2%80%8BResort+Hotel/data=!4m7!3m6!1s0x30312e2aa4839fc1:0xf6de2d5b87e0f869!8m2!3d3.650949!4d98.9893152!16s%2Fg%2F1pzys6h9_!19sChIJwZ-DpCouMTARafjgh1st3vY?authuser=0&hl=en&rclk=1,3.650949,98.9893152
Pantai Biru,Sumatera Utara,4.3,sangat bagus,https://www.google.com/maps/place/Pantai+Biru/data=!4m7!3m6!1s0x3030dd25d4218ee7:0xae7e069efec6602e!8m2!3d3.4183617!4d98.32221!16s%2Fg%2F11dxdw2f0w!19sChIJ544h1CXdMDARLmDG_p4Gfq4?authuser=0&hl=en&rclk=1,3.4183617,98.32221
Pantai Mutiara Indah,Sumatera Utara,4.1,sangat bagus,https://www.google.com/maps/place/Pantai+Mutiara+Indah/data=!4m7!3m6!1s0x30315773cb4f9bcb:0xc21bc825c0e4bf4a!8m2!3d3.5652974!4d99.1288833!16s%2Fg%2F11hd_f02h9!19sChIJy5tPy3NXMTARSr_kwCXIG8I?authuser=0&hl=en&rclk=1,3.5652974,99.1288833
Pantai BINASI,Sumatera Utara,4.3,sangat bagus,https://www.google.com/maps/place/Pantai+BINASI/data=!4m7!3m6!1s0x302e53f326ecd58d:0x91da67229e9a0910!8m2!3d1.8985408!4d98.5500599!16s%2Fg%2F11b7kcjbpl!19sChIJjdXsJvNTLjAREAmaniJn2pE?authuser=0&hl=en&rclk=1,1.8985408,98.5500599
Pantai Sejarah Pantai Perupuk,Sumatera Utara,3.8,bagus,https://www.google.com/maps/place/Pantai+Sejarah+Pantai+Perupuk/data=!4m7!3m6!1s0x3033c76efa846e87:0x5a8951815a32f425!8m2!3d3.2660829!4d99.5305239!16s%2Fg%2F11g6wdfm80!19sChIJh26E-m7HMzARJfQyWoFRiVo?authuser=0&hl=en&rclk=1,3.2660829,99.5305239
Pantai Binasi,Sumatera Utara,4.3,sangat bagus,https://www.google.com/maps/place/Pantai+Binasi/data=!4m7!3m6!1s0x302e539320a3811b:0xd91d6798dc459020!8m2!3d1.9008244!4d98.5490333!16s%2Fg%2F11cs2gplnt!19sChIJG4GjIJNTLjARIJBF3JhnHdk?authuser=0&hl=en&rclk=1,1.9008244,98.5490333
Pantai muara Serdang,Sumatera Utara,3.7,bagus,https://www.google.com/maps/place/Pantai+muara+Serdang/data=!4m7!3m6!1s0x3036b55270dad821:0x84205ba9c75c16b8!8m2!3d3.7023527!4d98.8469043!16s%2Fg%2F11bxjnm2x5!19sChIJIdjacFK1NjARuBZcx6lbIIQ?authuser=0&hl=en&rclk=1,3.7023527,98.8469043
Pantai Atp,Sumatera Utara,4.1,sangat bagus,https://www.google.com/maps/place/Pantai+Atp/data=!4m7!3m6!1s0x303151376416d9ad:0x27db77c47c126853!8m2!3d3.5930316!4d99.090701!16s%2Fg%2F11c5_kyxz3!19sChIJrdkWZDdRMTARU2gSfMR32yc?authuser=0&hl=en&rclk=1,3.5930316,99.090701
Barus Pantai,Sumatera Utara,4.4,sangat bagus,https://www.google.com/maps/place/Barus+Pantai/data=!4m7!3m6!1s0x302fb3d50fbd44a5:0xfb69d5099bdf9f3d!8m2!3d2.007521!4d98.3983969!16s%2Fg%2F11b_25z1mb!19sChIJpUS9D9WzLzARPZ_fmwnVafs?authuser=0&hl=en&rclk=1,2.007521,98.3983969
Pantai Pasifik Toba,Sumatera Utara,3.9,bagus,https://www.google.com/maps/place/Pantai+Pasifik+Toba/data=!4m7!3m6!1s0x3031fe2eb1969ee1:0x8f0642dc43ff6679!8m2!3d2.4344682!4d99.1392799!16s%2Fg%2F11c0r5g551!19sChIJ4Z6WsS7-MTAReWb_Q9xCBo8?authuser=0&hl=en&rclk=1,2.4344682,99.1392799
Pantai Bogak Indah,Sumatera Utara,4.0,bagus,https://www.google.com/maps/place/Pantai+Bogak+Indah/data=!4m7!3m6!1s0x303157bd93ded1cf:0x85505399512983ca!8m2!3d3.5565479!4d99.1605045!16s%2Fg%2F11c6zx9dkk!19sChIJz9Hek71XMTARyoMpUZlTUIU?authuser=0&hl=en&rclk=1,3.5565479,99.1605045
Attractions Coast Edge Sibolga,Sumatera Utara,4.0,bagus,https://www.google.com/maps/place/Attractions+Coast+Edge+Sibolga/data=!4m7!3m6!1s0x302ef46d89458eff:0xb04657780392af94!8m2!3d1.7430181!4d98.7735724!16s%2Fg%2F11ddxkxl1r!19sChIJ_45FiW30LjARlK-SA3hXRrA?authuser=0&hl=en&rclk=1,1.7430181,98.7735724
Pantai My Darling,Sumatera Utara,3.5,bagus,https://www.google.com/maps/place/Pantai+My+Darling/data=!4m7!3m6!1s0x30314cfc223abc01:0x78d5eaa91a761b06!8m2!3d3.6631603!4d98.9646848!16s%2Fg%2F11g8z51t04!19sChIJAbw6IvxMMTARBht2Gqnq1Xg?authuser=0&hl=en&rclk=1,3.6631603,98.9646848
Pantai Bunga Laut,Sumatera Utara,4.0,bagus,https://www.google.com/maps/place/Pantai+Bunga+Laut/data=!4m7!3m6!1s0x3033b84756207bf1:0xc0351591c5e1d145!8m2!3d3.2329236!4d99.5733555!16s%2Fg%2F11d_9lrtv8!19sChIJ8XsgVke4MzARRdHhxZEVNcA?authuser=0&hl=en&rclk=1,3.2329236,99.5733555
Pantai Salju,Sumatera Utara,4.1,sangat bagus,https://www.google.com/maps/place/Pantai+Salju/data=!4m7!3m6!1s0x303114985e6dd57b:0x9d716555cca8f69c!8m2!3d3.3080613!4d98.8111332!16s%2Fg%2F11cn7bzbvs!19sChIJe9VtXpgUMTARnPaozFVlcZ0?authuser=0&hl=en&rclk=1,3.3080613,98.8111332
Pantai Pieztri,Sumatera Utara,5.0,sangat bagus,https://www.google.com/maps/place/Pantai+Pieztri/data=!4m7!3m6!1s0x3031bf00411e1169:0x94eee85482813553!8m2!3d2.8167189!4d98.7605298!16s%2Fg%2F11mybyy61s!19sChIJaREeQQC_MTARUzWBglTo7pQ?authuser=0&hl=en&rclk=1,2.8167189,98.7605298
Pantai Holywood,Sumatera Utara,4.1,sangat bagus,https://www.google.com/maps/place/Pantai+Holywood/data=!4m7!3m6!1s0x302ef2c35cddd3db:0x4773fa657a418bb6!8m2!3d1.684053!4d98.8191257!16s%2Fg%2F11dyrbm3q_!19sChIJ29PdXMPyLjARtotBemX6c0c?authuser=0&hl=en&rclk=1,1.684053,98.8191257
Pantai Putra Deli,Sumatera Utara,3.7,bagus,https://www.google.com/maps/place/Pantai+Putra+Deli/data=!4m7!3m6!1s0x30314b5d9e6c6f19:0xf84f38e825f396fa!8m2!3d3.6793282!4d98.9163561!16s%2Fg%2F11c601rhbq!19sChIJGW9snl1LMTAR-pbzJeg4T_g?authuser=0&hl=en&rclk=1,3.6793282,98.9163561
Padang Beach,Sumatera Barat,4.5,sangat bagus,https://www.google.com/maps/place/Padang+Beach/data=!4m7!3m6!1s0x2fd4b93318fd31bf:0x15db501c7239061f!8m2!3d-0.9295716!4d100.3499566!16s%2Fg%2F11bzrg_ckn!19sChIJvzH9GDO51C8RHwY5chxQ2xU?authuser=0&hl=en&rclk=1,-0.9295716,100.3499566
Sako Beach,Sumatera Barat,4.2,sangat bagus,https://www.google.com/maps/place/Sako+Beach/data=!4m7!3m6!1s0x2fd4bab000000001:0xdff299bebdec1f95!8m2!3d-1.0320116!4d100.4022524!16s%2Fg%2F11bxfn3t2g!19sChIJAQAAALC61C8RlR_svb6Z8t8?authuser=0&hl=en&rclk=1,-1.0320116,100.4022524
Pantai Ujuang Batu,Sumatera Barat,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Ujuang+Batu/data=!4m7!3m6!1s0x2fd4c0c37a14dc4f:0x37b178f4a7280868!8m2!3d-0.8648099!4d100.3323228!16s%2Fg%2F11cs24qqql!19sChIJT9wUesPA1C8RaAgop_R4sTc?authuser=0&hl=en&rclk=1,-0.8648099,100.3323228
Pantai Tabing Pasir Putih,Sumatera Barat,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Tabing+Pasir+Putih/data=!4m7!3m6!1s0x2fd4c0c40ab1d23d:0x9e816c6da1a5b22c!8m2!3d-0.8663698!4d100.3329957!16s%2Fg%2F11byyftq73!19sChIJPdKxCsTA1C8RLLKloW1sgZ4?authuser=0&hl=en&rclk=1,-0.8663698,100.3329957
Pantai Carocok,Sumatera Barat,4.5,sangat bagus,https://www.google.com/maps/place/Pantai+Carocok/data=!4m7!3m6!1s0x2fd34d8532fc3f11:0x3769b900f1b811b6!8m2!3d-1.3520247!4d100.5670321!16s%2Fg%2F11b6rd09kq!19sChIJET_8MoVN0y8RthG48QC5aTc?authuser=0&hl=en&rclk=1,-1.3520247,100.5670321
Pantai Tanjung Mutiara,Sumatera Barat,4.3,sangat bagus,https://www.google.com/maps/place/Pantai+Tanjung+Mutiara/data=!4m7!3m6!1s0x2fd5297b97ebae2b:0x4c78008abb6f102f!8m2!3d-0.547953!4d100.523163!16s%2Fg%2F11ckxwwdpw!19sChIJK67rl3sp1S8RLxBvu4oAeEw?authuser=0&hl=en&rclk=1,-0.547953,100.523163
Pantai Carolina,Sumatera Barat,4.2,sangat bagus,https://www.google.com/maps/place/Pantai+Carolina/data=!4m7!3m6!1s0x2fd4bacc33ecdb41:0x8924aa7303f6290a!8m2!3d-1.0370792!4d100.4082903!16s%2Fg%2F11bw77srp2!19sChIJQdvsM8y61C8RCin2A3OqJIk?authuser=0&hl=en&rclk=1,-1.0370792,100.4082903
Pantai Nirwana,Sumatera Barat,4.0,bagus,https://www.google.com/maps/place/Pantai+Nirwana/data=!4m7!3m6!1s0x2fd4bb1c13259c05:0x3f2eaeb7fab3e899!8m2!3d-1.0165786!4d100.3900043!16s%2Fg%2F11bxjr80_7!19sChIJBZwlExy71C8Rmeiz-reuLj8?authuser=0&hl=en&rclk=1,-1.0165786,100.3900043
Pantai Puruih Padang,Sumatera Barat,4.5,sangat bagus,https://www.google.com/maps/place/Pantai+Puruih+Padang/data=!4m7!3m6!1s0x2fd4b916117c42f9:0x79b1b61b853d93b8!8m2!3d-0.9330346!4d100.3503536!16s%2Fg%2F11fnsdm1kr!19sChIJ-UJ8ERa51C8RuJM9hRu2sXk?authuser=0&hl=en&rclk=1,-0.9330346,100.3503536
Wisata Pantai Tiku,Sumatera Barat,4.3,sangat bagus,https://www.google.com/maps/place/Wisata+Pantai+Tiku/data=!4m7!3m6!1s0x2fd509cdb08dc59b:0x58ddbce9dd11f274!8m2!3d-0.4032809!4d99.9151484!16s%2Fg%2F11cnc2rv8m!19sChIJm8WNsM0J1S8RdPIR3em83Vg?authuser=0&hl=en&rclk=1,-0.4032809,99.9151484
Pantai Padang,Sumatera Barat,4.5,sangat bagus,https://www.google.com/maps/place/Pantai+Padang/data=!4m7!3m6!1s0x2fd4b953816f4fcd:0x62047dd24b799b54!8m2!3d-0.9611252!4d100.3528356!16s%2Fg%2F11gfj_xbhg!19sChIJzU9vgVO51C8RVJt5S9J9BGI?authuser=0&hl=en&rclk=1,-0.9611252,100.3528356
Pantai Pariaman,Sumatera Barat,4.6,sangat bagus,https://www.google.com/maps/place/Pantai+Pariaman/data=!4m7!3m6!1s0x2fd4e3d1070265df:0xaa1cf4e766f43dbe!8m2!3d-0.6253131!4d100.114925!16s%2Fg%2F11l00f15jz!19sChIJ32UCB9Hj1C8Rvj30Zuf0HKo?authuser=0&hl=en&rclk=1,-0.6253131,100.114925
Pantai Katapiang,Sumatera Barat,4.5,sangat bagus,https://www.google.com/maps/place/Pantai+Katapiang/data=!4m7!3m6!1s0x2fd4e872ef40f8b7:0x521bc998fa30a86!8m2!3d-0.7489604!4d100.2357538!16s%2Fg%2F11c0pyv2f2!19sChIJt_hA73Lo1C8Rhgqjj5m8IQU?authuser=0&hl=en&rclk=1,-0.7489604,100.2357538
Pantai Gajah Padang,Sumatera Barat,4.2,sangat bagus,https://www.google.com/maps/place/Pantai+Gajah+Padang/data=!4m7!3m6!1s0x2fd4bf56a1a96391:0xb966bbadaf3acfdd!8m2!3d-0.894702!4d100.3440705!16s%2Fg%2F11by_kxryj!19sChIJkWOpoVa_1C8R3c86r627Zrk?authuser=0&hl=en&rclk=1,-0.894702,100.3440705
Pantai Ulakan,Sumatera Barat,4.5,sangat bagus,https://www.google.com/maps/place/Pantai+Ulakan/data=!4m7!3m6!1s0x2fd4e68f5e5c6d29:0x2b0a4ceea9fa4df3!8m2!3d-0.6982931!4d100.1817757!16s%2Fg%2F11c460dcq3!19sChIJKW1cXo_m1C8R8036qe5MCis?authuser=0&hl=en&rclk=1,-0.6982931,100.1817757
Pantai Cinta,Sumatera Barat,4.3,sangat bagus,https://www.google.com/maps/place/Pantai+Cinta/data=!4m7!3m6!1s0x2fd4c18503b68947:0x512b0722901bc63a!8m2!3d-0.8234507!4d100.2962725!16s%2Fg%2F11cs17cyf2!19sChIJR4m2A4XB1C8ROsYbkCIHK1E?authuser=0&hl=en&rclk=1,-0.8234507,100.2962725
Taplau Pantai Padang,Sumatera Barat,4.4,sangat bagus,https://www.google.com/maps/place/Taplau+Pantai+Padang/data=!4m7!3m6!1s0x2fd4b9d15026f397:0x268a9aee3e7b83ea!8m2!3d-0.9484478!4d100.3518922!16s%2Fg%2F11s8vkf6ch!19sChIJl_MmUNG51C8R6oN7Pu6aiiY?authuser=0&hl=en&rclk=1,-0.9484478,100.3518922
Pasir Jambak Beach,Sumatera Barat,4.5,sangat bagus,https://www.google.com/maps/place/Pasir+Jambak+Beach/data=!4m7!3m6!1s0x2fd4c11a48d3fd19:0x1f51f7aee760d432!8m2!3d-0.8254092!4d100.2988964!16s%2Fg%2F11fmqb0m0v!19sChIJGf3TSBrB1C8RMtRg5673UR8?authuser=0&hl=en&rclk=1,-0.8254092,100.2988964
Pantai Sasak,Sumatera Barat,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Sasak/data=!4m7!3m6!1s0x2fd5881f5fa96577:0x983c0345fdd3560a!8m2!3d0.0000125!4d99.6947344!16s%2Fg%2F11fx7t_fby!19sChIJd2WpXx-I1S8RClbT_UUDPJg?authuser=0&hl=en&rclk=1,1.25e-05,99.6947344
Pantai Batu Kalang,Sumatera Barat,4.6,sangat bagus,https://www.google.com/maps/place/Pantai+Batu+Kalang/data=!4m7!3m6!1s0x2fd357565d4f9ebf:0x6af373a35a10f608!8m2!3d-1.2666907!4d100.4412443!16s%2Fg%2F11b7xjkxvb!19sChIJv55PXVZX0y8RCPYQWqNz82o?authuser=0&hl=en&rclk=1,-1.2666907,100.4412443
Pantai Cermin,Sumatera Barat,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Cermin/data=!4m7!3m6!1s0x2fd4e306fe8dde7d:0xa221d43bbd7c985d!8m2!3d-0.6355283!4d100.1221831!16s%2Fg%2F11b6_d8dm6!19sChIJfd6N_gbj1C8RXZh8vTvUIaI?authuser=0&hl=en&rclk=1,-0.6355283,100.1221831
Pantai Sikabau,Sumatera Barat,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Sikabau/data=!4m7!3m6!1s0x302a11e10096e2e9:0x49c2f1837a3d2a84!8m2!3d0.1465889!4d99.4350424!16s%2Fg%2F11fx8ykztw!19sChIJ6eKWAOERKjARhCo9eoPxwkk?authuser=0&hl=en&rclk=1,0.1465889,99.4350424
Batu Malin Kundang,Sumatera Barat,4.1,sangat bagus,https://www.google.com/maps/place/Batu+Malin+Kundang/data=!4m7!3m6!1s0x2fd4bb9a778a3041:0xcec062c40063270!8m2!3d-0.9944478!4d100.3645746!16s%2Fg%2F1218lpyw!19sChIJQTCKd5q71C8RcDIGQCwG7Aw?authuser=0&hl=en&rclk=1,-0.9944478,100.3645746
Pantai Tan Sridano,Sumatera Barat,4.3,sangat bagus,https://www.google.com/maps/place/Pantai+Tan+Sridano/data=!4m7!3m6!1s0x2e2ccaab223e2931:0x719a8646e63b3f5c!8m2!3d-1.4975592!4d100.6209737!16s%2Fg%2F11g8v10w19!19sChIJMSk-IqvKLC4RXD875kaGmnE?authuser=0&hl=en&rclk=1,-1.4975592,100.6209737
Pantai Tiram,Sumatera Barat,4.5,sangat bagus,https://www.google.com/maps/place/Pantai+Tiram/data=!4m7!3m6!1s0x2fd4e6345e7591b9:0x7642b6e2304d414a!8m2!3d-0.7199795!4d100.2039938!16s%2Fg%2F11bwfljgy_!19sChIJuZF1XjTm1C8RSkFNMOK2QnY?authuser=0&hl=en&rclk=1,-0.7199795,100.2039938
Pantai Kampoeang Tingga,Sumatera Barat,4.6,sangat bagus,https://www.google.com/maps/place/Pantai+Kampoeang+Tingga/data=!4m7!3m6!1s0x2fd4bb6d8dad4a81:0xf422879c3784143c!8m2!3d-0.9810182!4d100.3599253!16s%2Fg%2F11h18cs8kq!19sChIJgUqtjW271C8RPBSEN5yHIvQ?authuser=0&hl=en&rclk=1,-0.9810182,100.3599253
Pantai Kalampayan,Sumatera Barat,4.5,sangat bagus,https://www.google.com/maps/place/Pantai+Kalampayan/data=!4m7!3m6!1s0x2fd5045ae69fe3f7:0x1dadc0605ff1bc32!8m2!3d-0.4917978!4d100.0265254!16s%2Fg%2F11g9vvkdr0!19sChIJ9-Of5loE1S8RMrzxX2DArR0?authuser=0&hl=en&rclk=1,-0.4917978,100.0265254
Kawasan Pantai Muaro Bantiang,Sumatera Barat,4.5,sangat bagus,https://www.google.com/maps/place/Kawasan+Pantai+Muaro+Bantiang/data=!4m7!3m6!1s0x2fd350ca5d576b49:0x166a04e39f1f9985!8m2!3d-1.2706007!4d100.4635572!16s%2Fg%2F11c4bgncwy!19sChIJSWtXXcpQ0y8RhZkfn-MEahY?authuser=0&hl=en&rclk=1,-1.2706007,100.4635572
Pantai Samudra (Taplau),Sumatera Barat,4.3,sangat bagus,https://www.google.com/maps/place/Pantai+Samudra+%28Taplau%29/data=!4m7!3m6!1s0x2fd4b935a4a76f0d:0x6a1566cd76b05724!8m2!3d-0.9509335!4d100.3519528!16s%2Fg%2F1pzw39xs8!19sChIJDW-npDW51C8RJFewds1mFWo?authuser=0&hl=en&rclk=1,-0.9509335,100.3519528
Pantai Arta Indah,Sumatera Barat,4.2,sangat bagus,https://www.google.com/maps/place/Pantai+Arta+Indah/data=!4m7!3m6!1s0x2fd5035c9b000001:0x81278c494983cfbf!8m2!3d-0.4991826!4d100.0651573!16s%2Fg%2F11g8wd7zz2!19sChIJAQAAm1wD1S8Rv8-DSUmMJ4E?authuser=0&hl=en&rclk=1,-0.4991826,100.0651573
Gandoriah Beach,Sumatera Barat,4.4,sangat bagus,https://www.google.com/maps/place/Gandoriah+Beach/data=!4m7!3m6!1s0x2fd4e2fcb7497303:0xe94c5e99bef3f23c!8m2!3d-0.6252124!4d100.1149368!16s%2Fg%2F1224zlpc!19sChIJA3NJt_zi1C8RPPLzvpleTOk?authuser=0&hl=en&rclk=1,-0.6252124,100.1149368
Carocok Beach,Sumatera Barat,4.4,sangat bagus,https://www.google.com/maps/place/Carocok+Beach/data=!4m7!3m6!1s0x2fd34d9d1b26aafd:0xab73edf3dfc631c8!8m2!3d-1.3529706!4d100.5733473!16s%2Fg%2F121l0tzn!19sChIJ_aomG51N0y8RyDHG3_Ptc6s?authuser=0&hl=en&rclk=1,-1.3529706,100.5733473
Pantai Padang Purus,Sumatera Barat,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Padang+Purus/data=!4m7!3m6!1s0x2fd4b9bffffffff9:0x990f13dbea9337aa!8m2!3d-0.9295254!4d100.3500354!16s%2Fg%2F11f_3j72n4!19sChIJ-f___7-51C8RqjeT6tsTD5k?authuser=0&hl=en&rclk=1,-0.9295254,100.3500354
Pantai Pasir Baru,Sumatera Barat,4.0,bagus,https://www.google.com/maps/place/Pantai+Pasir+Baru/data=!4m7!3m6!1s0x2fd51d9fd8a15341:0x1e5aed931288735f!8m2!3d-0.5647451!4d100.089193!16s%2Fg%2F11hzsv3xxg!19sChIJQVOh2J8d1S8RX3OIEpPtWh4?authuser=0&hl=en&rclk=1,-0.5647451,100.089193
Pantai Indah Cemara Laut,Sumatera Barat,4.5,sangat bagus,https://www.google.com/maps/place/Pantai+Indah+Cemara+Laut/data=!4m7!3m6!1s0x2fd4c1ce6de15bdf:0x68068b3b1f4c92d7!8m2!3d-0.8353115!4d100.3115497!16s%2Fg%2F11hzpnfm72!19sChIJ31vhbc7B1C8R15JMHzuLBmg?authuser=0&hl=en&rclk=1,-0.8353115,100.3115497
Pantai marapalam,Sumatera Barat,4.9,sangat bagus,https://www.google.com/maps/place/Pantai+marapalam/data=!4m7!3m6!1s0x2fd4a794c2c57c1d:0x1a7c2beb56f0f72!8m2!3d-1.1685005!4d100.3820797!16s%2Fg%2F11nnqsbt_n!19sChIJHXzFwpSn1C8Rcg9vtb7CpwE?authuser=0&hl=en&rclk=1,-1.1685005,100.3820797
Teluk Marunggai,Sumatera Barat,4.7,sangat bagus,https://www.google.com/maps/place/Teluk+Marunggai/data=!4m7!3m6!1s0x2fd4a7331a881c9d:0x1585510d7d4b8dd5!8m2!3d-1.1786552!4d100.3851857!16s%2Fg%2F11j7hyn0y_!19sChIJnRyIGjOn1C8R1Y1LfQ1RhRU?authuser=0&hl=en&rclk=1,-1.1786552,100.3851857
"Tapakis Ulakan beach, Padang Pariaman",Sumatera Barat,4.4,sangat bagus,"https://www.google.com/maps/place/Tapakis+Ulakan+beach,+Padang+Pariaman/data=!4m7!3m6!1s0x2fd4e7d1227c0d0d:0x1ab69615f59646ab!8m2!3d-0.7354992!4d100.2230603!16s%2Fg%2F11gdkxqvjh!19sChIJDQ18ItHn1C8Rq0aW9RWWtho?authuser=0&hl=en&rclk=1",-0.7354992,100.2230603
"Pantai Air Manih, Padang, Sumatera Barat",Sumatera Barat,4.2,sangat bagus,"https://www.google.com/maps/place/Pantai+Air+Manih,+Padang,+Sumatera+Barat/data=!4m7!3m6!1s0x2fd4bb426fca773b:0x6f659d58c8cd92e5!8m2!3d-0.9899923!4d100.358416!16s%2Fg%2F11g0ssvdt7!19sChIJO3fKb0K71C8R5ZLNyFidZW8?authuser=0&hl=en&rclk=1",-0.9899923,100.358416
Pantai air manis,Sumatera Barat,4.7,sangat bagus,https://www.google.com/maps/place/Pantai+air+manis/data=!4m7!3m6!1s0x2fd4bb97600710a5:0xf670a88e1c66e4b4!8m2!3d-0.986835!4d100.3597573!16s%2Fg%2F11trn80bkt!19sChIJpRAHYJe71C8RtORmHI6ocPY?authuser=0&hl=en&rclk=1,-0.986835,100.3597573
Pantai Salido,Sumatera Barat,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Salido/data=!4m7!3m6!1s0x2fd3526630af0553:0x6079df98877c6df8!8m2!3d-1.327039!4d100.5643871!16s%2Fg%2F11hd6m8v6t!19sChIJUwWvMGZS0y8R-G18h5jfeWA?authuser=0&hl=en&rclk=1,-1.327039,100.5643871
Pantai Pasia Sabalah,Sumatera Barat,4.5,sangat bagus,https://www.google.com/maps/place/Pantai+Pasia+Sabalah/data=!4m7!3m6!1s0x2fd4c0de79729503:0x665bb59fce7b09ec!8m2!3d-0.8579197!4d100.3296559!16s%2Fg%2F11b_24c17g!19sChIJA5Vyed7A1C8R7Al7zp-1W2Y?authuser=0&hl=en&rclk=1,-0.8579197,100.3296559
Pantai Tiku,Sumatera Barat,4.2,sangat bagus,https://www.google.com/maps/place/Pantai+Tiku/data=!4m7!3m6!1s0x2fd509cef5e839fd:0x6b6b7109dd8d6e06!8m2!3d-0.4003066!4d99.9158607!16s%2Fg%2F11b6hqmnr1!19sChIJ_Tno9c4J1S8RBm6N3Qlxa2s?authuser=0&hl=en&rclk=1,-0.4003066,99.9158607
